Seq,RAJ2000,DEJ2000,Use,lmass,F24,LIR,SFR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN,l_down,l_up,160_good
20739,53.0547218,-27.7615452,1,8.76,0.004839,98563700000.0,11.63,2.6357,0.295957,0.387706,0.240271,0,,,65274376518.74849,137509727485.9944,0
20740,53.0366592,-27.7618561,1,8.52,0.002838,20181100000.0,2.374,1.6262,0.106187,0.179276,0.19796,0,,,13734174860.926643,27664009161.145123,0
20749,53.0946655,-27.7614574,1,8.61,0.002131,18601700000.0,2.263,2.124,0.0900296,0.16151,0.106849,0,,,13352750414.359484,24715315378.23165,0
20755,53.1073685,-27.7598324,1,8.72,-0.0007902,-203547000.0,0.05008,0.4781,0.28172,0.638948,1.39011,0,,,-119666698.9348808,-312785315.225618,0
20769,53.200985,-27.7617569,1,8.37,0.004877,44391900000.0,5.106,2.1708,0.0921641,0.111055,0.145207,0,,,31940064629.596905,58854868208.27348,0
20771,53.1647377,-27.7615356,1,8.73,-0.00568,-222941000000.0,-24.0,2.9983,0.102087,0.144405,0.120392,0,,,-149541218696.55472,-307376474520.23035,0
20774,53.1098099,-27.7614899,1,7.6,-0.002796,-1112870000.0,-0.1176,0.5553,0.0191555,0.0513683,0.103121,0,,,-670923705.4388855,-1672830317.3159063,0
20794,53.1238251,-27.761507,1,8.04,-0.002242,-17373800000.0,-1.751,2.0033,0.060194,0.0795798,0.024437,0,,,-12390090250.120216,-23222935814.54536,0
20800,53.115593,-27.7607784,1,7.15,0.0008055,33100400.0,0.009056,0.2398,0.0753391,0.177938,0.239648,0,,,20695424.76960871,49842906.380458325,0
20801,53.1215019,-27.7612209,1,7.65,-0.002294,-1964860000.0,-0.1864,0.7814,0.0577926,0.105556,0.127927,0,,,-1403537438.6338985,-2615473507.9770045,0
20830,53.1975975,-27.7609367,1,8.54,-0.001264,-8871490000.0,-0.8673,1.6052,0.0550118,0.104143,0.128389,0,,,-6029694801.456331,-12175473524.027758,0
20836,53.1064758,-27.7603951,1,9.12,-0.002013,-130191000000.0,-13.14,3.1957,0.268168,0.268122,0.35563,0,,,-98730004307.12938,-165483276652.64734,0
20855,53.1104393,-27.7605095,1,8.99,0.007356,803264000000.0,87.9,3.4493,0.0860858,0.12112,0.13617,0,,,612680303762.5537,1015475009844.3268,0
20885,53.1231651,-27.760376,1,8.25,0.003539,6842970000.0,0.8191,1.1067,0.080579,0.133776,0.205803,0,,,4981419213.065916,8994392928.990246,0
20886,53.1577034,-27.7593403,1,9.02,-0.003691,-4154630000.0,-0.3726,0.92,0.106365,0.326179,0.853891,0,,,-2537301414.156425,-6076942787.056788,0
20911,53.1050491,-27.7601852,1,9.18,-0.001198,-268882000000.0,-28.73,3.9029,0.117914,0.181648,0.128107,0,,,-206815890290.26584,-337223901380.9912,0
20914,53.1145287,-27.7604084,1,8.52,0.001891,151985000000.0,16.77,3.287,0.0548694,0.0594824,0.0443021,0,,,115509517439.99756,192788538728.9824,0
20922,53.0179253,-27.7600574,1,8.32,-0.007426,-5776580000.0,-0.609,0.7466,0.0675075,0.195315,0.33738,0,,,-4108253005.251938,-7720764581.654196,0
20925,53.1676636,-27.7599201,1,9.13,0.0003122,3528880000.0,0.9299,2.3384,0.236295,0.356475,0.423157,0,,,2558350623.745295,4645905344.141066,0
20938,53.0911484,-27.7600212,1,8.61,0.002602,40927300000.0,4.786,2.5059,0.0871355,0.154357,0.139037,0,,,26955650134.28534,57388807692.06976,0
20951,53.1891937,-27.7598953,1,9.0,0.002598,198118000000.0,22.12,3.2623,0.121662,0.164796,0.221589,0,,,150483782790.42014,251443818190.8368,0
20955,53.1610489,-27.760067,1,8.4,-0.006883,-26318900000.0,-2.807,1.3127,0.0420386,0.0768709,0.11771,0,,,-17495687354.30275,-36866497901.52204,0
20965,53.1436882,-27.7596321,1,8.87,0.007361,96878900000.0,11.08,2.4323,0.190053,0.272936,0.228509,0,,,70500698155.79071,127097789005.0546,0
20968,53.1749954,-27.7595196,1,9.12,0.0008336,98073800000.0,11.4,3.4764,0.176874,0.214075,0.223514,0,,,74846965022.9613,123917321863.33488,0
20973,53.1070328,-27.7596035,1,8.51,-0.0008505,-5911710000.0,-0.2738,1.5984,0.186672,0.254587,0.382986,0,,,-4016314717.728647,-8116584139.26497,0
20988,53.0975266,-27.7591152,1,9.31,0.008738,990781000000.0,108.6,3.4696,0.225474,0.338807,0.299102,0,,,756027536740.6011,1252029427539.412,0
20991,53.1964111,-27.7588787,1,9.18,0.003887,14862900000.0,2.727,1.3169,0.809388,1.2069,1.44528,0,,,9884055948.65804,20811998413.55868,0
20992,53.1052322,-27.75807,1,9.78,0.006936,43923200000.0,6.031,1.5113,0.973035,2.11171,3.31147,0,,,29669048411.98572,60628061899.44316,0
20999,53.1352615,-27.7589035,1,7.97,0.008128,1758260000.0,0.1984,0.4465,0.040407,0.138302,0.28973,0,,,1127997306.70919,2560077256.2858253,0
21000,53.1190033,-27.7593918,1,8.43,-0.001763,-12615600000.0,-1.167,1.6849,0.105797,0.144205,0.150123,0,,,-8614977861.641891,-17238276835.108807,0
21007,53.0513611,-27.7593269,1,8.05,0.003347,2346230000.0,0.2969,0.7104,0.08114,0.172537,0.283765,0,,,1660296090.88416,3150434201.003211,0
21011,53.1768188,-27.7593079,1,8.98,0.0008987,61423400000.0,6.957,3.2303,0.0851552,0.167413,0.163929,0,,,46619559085.6918,78012238676.51028,0
21024,53.1284027,-27.7595463,1,8.38,0.01018,107150000000.0,11.92,2.2899,0.073043,0.0805844,0.093253,0,,,77519982423.0234,141338866526.64557,0
21035,53.1162872,-27.7595272,1,8.41,-0.004075,-33511800000.0,-3.432,2.0543,0.0772096,0.12388,0.0920417,0,,,-23967252456.87841,-44676701262.1878,0
21037,53.1658363,-27.7587128,1,7.8,0.00637,4581640000.0,0.5525,0.7202,0.0820742,0.144026,0.292676,0,,,3246716256.7862782,6144100167.041193,0
21046,53.1286011,-27.7591228,1,7.48,0.003403,1768070000.0,0.2144,0.6209,0.0461734,0.0843815,0.105642,0,,,1232856173.7020268,2406477391.5035834,0
21048,53.053688,-27.7590828,1,8.69,0.007937,55169000000.0,6.32,1.5886,0.161673,0.260003,0.347194,0,,,37457739665.113686,75788626338.18515,0
21054,53.0384331,-27.7590599,1,8.68,-0.006478,-707387000000.0,-76.64,3.438,0.120756,0.132722,0.090723,0,,,-539422560814.5206,-894470050958.5409,0
21059,53.1001358,-27.7587872,1,8.68,-0.0002063,-47714500000.0,-4.772,3.9396,0.0931237,0.105392,0.0835631,0,,,-36722278251.03182,-59808460426.3229,0
21067,53.1651726,-27.7586441,1,9.18,0.004326,250222000000.0,28.11,3.1699,0.218496,0.36872,0.294743,0,,,189633605134.8139,318244022713.7909,0
21076,53.00877,-27.7583523,1,9.44,-0.003823,-499766000000.0,-53.08,3.5571,0.384013,0.632544,0.409095,0,,,-382028935596.33264,-630487066355.699,0
21083,53.0138245,-27.7573318,1,9.94,0.01318,1608610000000.0,180.0,3.5005,1.15654,1.43177,1.21564,0,,,1228250756937.3423,2031545586693.3472,0
21089,53.1424408,-27.7584629,1,8.7,0.001358,34226900000.0,4.387,2.7517,0.169101,0.21346,0.202307,0,,,22768357838.02458,47554790531.78865,0
21093,53.0540543,-27.7583237,1,8.15,0.008009,4161180000.0,0.4614,0.6255,0.0289394,0.104572,0.260438,0,,,2904030393.910054,5659253282.258281,0
21094,53.1012192,-27.7574768,1,8.19,0.002894,1821210000.0,0.411,0.6785,0.359238,0.60691,1.31706,0,,,1282562318.2378447,2456368913.7875896,0
21101,53.1288567,-27.7586613,1,7.04,0.003275,380485000.0,0.04437,0.3565,0.0301869,0.0674156,0.0967403,0,,,233902951.7236367,574652249.4574026,0
21102,53.1054649,-27.7585411,1,8.96,0.004922,1559320000000.0,170.6,4.8068,0.11465,0.201388,0.355364,0,,,1166591417387.7798,1993196008596.075,0
21105,53.0892944,-27.758606,1,7.42,-0.00319,-351153000.0,-0.03775,0.3471,0.011403,0.062261,0.159878,0,,,-214639303.5987065,-532909151.6905056,0
21111,53.1760178,-27.7584057,1,8.72,-0.004748,-362073000000.0,-39.15,3.2691,0.0934574,0.119825,0.135906,0,,,-275062556118.8188,-459459978859.4465,0
21113,53.1985168,-27.7585564,1,8.56,-0.001234,-180130000000.0,-19.26,3.6222,0.103263,0.114915,0.117807,0,,,-137867920969.64523,-226974634851.37137,0
21139,53.0882568,-27.7585068,1,7.44,-0.004581,-1131320000.0,-0.1209,0.4679,0.0187122,0.0664977,0.0987151,0,,,-662504307.2069304,-1744394712.5613782,0
21143,53.1175003,-27.7578754,1,9.18,0.00112,141607000000.0,17.06,3.5278,0.372111,0.413789,0.276236,0,,,108183484885.1766,178744924902.57446,0
21152,53.080883,-27.7573833,1,8.09,-0.0004446,-251415000.0,0.01886,0.6487,0.127361,0.276534,0.45388,0,,,-176186841.7644682,-340633781.52602494,0
21159,53.1767197,-27.7580299,1,8.6,-0.002884,-30355700000.0,-2.811,2.2921,0.170977,0.207574,0.167419,0,,,-21963598190.05355,-40037873572.18734,0
21166,53.1285515,-27.7572289,1,9.19,0.005122,12864300000.0,1.816,1.1948,0.377376,0.759857,1.29263,0,,,9432092160.305384,16796166093.91583,0
21168,53.1217842,-27.7580872,1,9.61,0.003372,1058420000000.0,116.2,4.7626,0.149477,0.252808,0.398177,0,,,791371065938.585,1353694819368.2188,0
21170,53.1471825,-27.7580795,1,8.26,-0.005053,-35161000000.0,-3.757,1.8217,0.0502318,0.0940873,0.0778526,0,,,-25900923443.51896,-45846711221.85809,0
21171,53.0347061,-27.7578735,1,8.74,-0.018914,-1989870000000.0,-216.2,3.4101,0.158046,0.183611,0.187989,0,,,-1516484383585.4587,-2517547554350.488,0
21172,53.0659676,-27.757822,1,8.71,-0.0009862,-7012900000.0,-0.5657,1.6286,0.120819,0.270084,0.328774,0,,,-4773295810.268621,-9611904330.860395,0
21175,53.1136169,-27.7578392,1,8.51,-0.006279,-39762700000.0,-4.148,1.5147,0.105629,0.199577,0.168657,0,,,-26865113516.863087,-54873192574.783295,0
21194,53.0932693,-27.7580318,1,8.52,-0.006122,-1073640000000.0,-116.2,3.7312,0.255621,0.292314,0.184039,0,,,-823395532513.583,-1350277883131.117,0
21197,53.1094551,-27.7579937,1,9.1,-0.005142,-1394620000000.0,-151.7,4.1899,0.105725,0.120653,0.0764573,0,,,-1077368130331.867,-1741874694782.0947,0
21202,53.1015358,-27.757946,1,8.48,0.002881,196908000000.0,21.83,3.2249,0.072124,0.078923,0.0543579,0,,,149431124981.80316,250118312061.85693,0
21209,53.1453323,-27.7578506,1,6.51,0.002707,16981100.0,0.00262,0.1114,0.033331,0.0667563,0.137529,0,,,7693476.089894325,32062418.83558218,0
21218,53.055069,-27.7576962,1,8.49,-0.003379,-22533500000.0,-2.289,1.5576,0.0909144,0.142062,0.15343,0,,,-15268791412.204147,-31013036399.50352,0
21219,53.0695992,-27.7573013,1,8.82,0.0003198,896917000.0,0.2522,1.2302,0.161414,0.349181,0.408401,0,,,591396368.2493287,1265728405.1488898,0
21232,53.1791992,-27.7574673,1,8.9,-0.003962,-483560000000.0,-52.1,3.5002,0.162217,0.1971,0.185347,0,,,-369218953165.3637,-610701081417.1685,0
21235,53.1315308,-27.7576504,1,7.63,0.001296,1033510000.0,0.1559,0.7574,0.0720282,0.111601,0.117852,0,,,736055357.080717,1379553835.447278,0
21239,53.1898193,-27.7575054,1,8.57,-0.00332,-23516600000.0,-2.436,1.7398,0.068368,0.130931,0.160825,0,,,-17240844500.923336,-30798990945.362736,0
21253,53.1897507,-27.7571487,1,8.99,-0.001787,-20779100000.0,-1.906,2.3621,0.135037,0.221184,0.229629,0,,,-15079145320.475971,-27331536794.42204,0
21264,53.0100365,-27.7571278,1,8.45,0.004907,7115270000.0,0.952,1.0131,0.175107,0.300515,0.352502,0,,,5133549114.21203,9430146395.30994,0
21267,53.1447639,-27.7574024,1,8.85,-0.001306,-99593000000.0,-10.63,3.2637,0.0560073,0.0834528,0.137672,0,,,-75649999053.83458,-126395711453.6044,0
21268,53.1352005,-27.7574043,1,8.62,-0.001981,-13970100000.0,-1.344,1.7524,0.0818436,0.137912,0.189694,0,,,-10249783106.125486,-18283340300.006607,0
21289,53.1392212,-27.7571239,1,8.85,0.003145,397637000000.0,43.98,3.5347,0.119213,0.155585,0.199368,0,,,303824699754.1472,501855882922.8898,0
21290,53.1194191,-27.7569904,1,7.84,0.008489,10575800000.0,1.205,0.9577,0.0669022,0.120171,0.110374,0,,,6486045601.337057,15409084274.958462,0
21300,53.1540451,-27.7572498,1,7.83,-0.006171,-5285600000.0,-0.5583,0.784,0.0362827,0.0954365,0.105262,0,,,-3776787903.601222,-7033743303.019651,0
21308,53.1551895,-27.7568932,1,8.21,-0.005337,-32540200000.0,-3.416,1.495,0.0830316,0.14596,0.104166,0,,,-21954763819.049885,-44963781304.82159,0
21322,53.1617737,-27.7567825,1,8.16,-0.0001818,-489248000.0,0.003077,1.2264,0.0527589,0.0901243,0.126882,0,,,-322464015.8148662,-690678064.3015604,0
21354,53.064518,-27.7561932,1,6.39,-0.002955,-147099000.0,-0.004871,0.2572,0.0949718,0.116779,0.252639,0,,,-93621893.518504,-218335370.31653088,0
21362,53.171608,-27.7558212,1,8.77,-5.003e-05,-91157300.0,0.2814,1.0779,0.321595,0.602793,0.891796,0,,,-66187353.64726348,-120105826.29435952,0
21365,53.0743256,-27.7568092,1,8.22,-0.00869,-735745000000.0,-79.78,3.3126,0.0554097,0.0828875,0.118215,0,,,-559500788542.1534,-932752416558.6282,0
21373,53.071476,-27.7563553,1,8.49,-0.00352,-12255500000.0,-1.255,1.2846,0.0837632,0.199382,0.228646,0,,,-8125309721.410876,-17208755135.311,0
21400,53.1527176,-27.7560024,1,8.9,0.005454,38369300000.0,4.525,1.8677,0.183542,0.239479,0.335703,0,,,28334806762.45553,49914534014.34133,0
21403,53.1531487,-27.756218,1,8.57,0.006625,61152100000.0,6.929,2.1851,0.0949402,0.151631,0.122349,0,,,44029565925.136604,81023731565.2085,0
21406,53.182003,-27.7563286,1,8.7,0.001695,48981300000.0,5.73,2.8161,0.109097,0.205943,0.166325,0,,,32658740625.71872,67908914133.33814,0
21420,53.0717163,-27.7558651,1,8.94,0.004338,907686000000.0,99.91,3.8661,0.242383,0.208471,0.159914,0,,,697742160958.7657,1139047944076.6748,0
21421,53.1386909,-27.7559242,1,8.23,0.006959,49235700000.0,5.527,1.6124,0.085873,0.136348,0.123351,0,,,33478976170.811287,67544500474.90811,0
21438,53.0628395,-27.7558136,1,6.97,-0.005144,-49791600.0,-0.003986,0.1354,0.0554112,0.162932,0.324506,0,,,-25219918.45165264,-87522738.77748151,0
21442,53.0135117,-27.7552338,1,9.61,0.002338,151210000000.0,19.42,3.2098,0.818131,1.55909,0.850757,0,,,114709368777.0446,192137648380.15417,0
21449,53.1039085,-27.7556267,1,8.75,0.005849,88746700000.0,9.99,2.4947,0.0962091,0.160707,0.167195,0,,,64734665555.29179,116174490376.027,0
21455,53.1804008,-27.7557316,1,8.81,0.001272,9067510000.0,1.205,1.8904,0.103003,0.205529,0.211692,0,,,6704075995.427919,11782932603.762344,0
21456,53.0998611,-27.7559681,1,8.44,0.005472,49050700000.0,5.455,2.1566,0.0328488,0.069772,0.0469162,0,,,35267474642.14429,65073371018.09797,0
21457,53.0405121,-27.7557449,1,7.85,0.001124,829646000.0,0.177,0.7293,0.133409,0.198238,0.308193,0,,,588663575.1331168,1111271667.6599076,0
21462,53.193634,-27.7555923,1,9.3,0.001046,295987000000.0,32.96,4.3453,0.137904,0.249066,0.261938,0,,,219914468742.65088,380827531729.7893,0
21465,53.099411,-27.7550278,1,9.37,0.008955,62485800000.0,8.191,1.8413,0.678386,0.970471,1.33875,0,,,46079018220.02194,81394415486.32605,0
21476,53.0916748,-27.7555065,1,8.56,-0.003853,-470256000000.0,-50.79,3.5074,0.11628,0.104347,0.0143139,0,,,-359113422870.53,-593816815454.9048,0
21477,53.1611748,-27.7555161,1,7.35,0.0004465,3895960.0,0.0005123,0.1281,0.0125449,0.0891996,0.320076,0,,,1917025.80026784,6981025.913244052,0
21481,53.0613861,-27.7557793,1,8.34,-0.004453,-5706990000.0,-0.5321,0.9711,0.0943553,0.188714,0.28286,0,,,-3505018742.117176,-8304234952.847628,0
21483,53.1602631,-27.7556896,1,8.85,-0.001492,-169174000000.0,-18.24,3.457,0.0613943,0.0940285,0.0855822,0,,,-129056361014.74136,-213834751273.2527,0
21485,53.1607285,-27.7555408,1,8.18,0.0008722,1836210000.0,0.2899,1.1382,0.0939228,0.151471,0.18032,0,,,1340287067.6329772,2407481863.5793705,0
21503,53.0869904,-27.7556248,1,7.61,0.001688,1507020000.0,0.2107,0.8014,0.0674134,0.119205,0.138036,0,,,906019367.6332108,2236317855.5705323,0
21508,53.1375504,-27.7551708,1,9.34,0.007736,2483460000000.0,272.5,4.9022,0.361358,0.46014,0.016761,0,,,1860322376790.026,3170678102793.4097,0
21512,53.0189934,-27.7553463,1,7.42,-0.001879,-134376000.0,-0.01388,0.2951,0.0161935,0.084176,0.199438,0,,,-88247834.47565117,-194345185.4287515,0
21526,53.0926094,-27.7553539,1,8.07,0.001872,189107000000.0,20.84,3.3903,0.0643912,0.077536,0.00395744,0,,,144057046648.87424,239351622946.64444,0
21528,53.0074844,-27.7547455,1,9.29,0.002794,18314500000.0,2.827,1.5401,0.553233,0.950477,1.22179,0,,,12395505901.005129,25233639773.00749,0
21531,53.0483208,-27.755373,1,8.21,-0.002697,-4608280000.0,-0.3571,1.0645,0.122592,0.170745,0.240151,0,,,-3341788240.787086,-6078772606.383853,0
21534,53.1068916,-27.7550011,1,9.0,-0.00276,-324716000000.0,-35.12,3.4807,0.0834756,0.137731,0.156133,0,,,-247835481471.29977,-410247779892.4395,0
21543,53.0731735,-27.7551003,1,8.9,0.004162,29280000000.0,3.558,1.8589,0.164874,0.287328,0.380462,0,,,21612478720.037056,38106802152.65261,0
21551,53.048893,-27.7551975,1,8.55,0.002068,5565270000.0,0.7669,1.2163,0.108335,0.170599,0.292903,0,,,3664124595.376116,7864265964.908306,0
21559,53.0790977,-27.7548161,1,8.67,-0.001483,-3122110000.0,-0.169,1.1392,0.170616,0.332572,0.479234,0,,,-2279080683.5827723,-4093127820.029568,0
21565,53.1045799,-27.7548752,1,8.57,0.001672,9223700000.0,1.127,1.4332,0.0848768,0.152027,0.211112,0,,,6194566828.554198,12799536505.13378,0
21572,53.1311378,-27.7547455,1,8.82,0.001371,231667000000.0,25.62,3.7193,0.0765615,0.103042,0.178179,0,,,177632039715.045,291418107172.655,0
21574,53.1965828,-27.7550335,1,8.07,-0.003225,-84335300000.0,-8.326,2.7632,0.285696,0.359626,0.112877,0,,,-56125025319.36679,-117129643236.71571,0
21577,53.1542511,-27.7544594,1,7.42,-0.002282,-815358000.0,-0.05011,0.5379,0.100974,0.158957,0.328305,0,,,-489082447.67782295,-1231106963.0064256,0
21580,53.0879288,-27.7545643,1,8.8,-0.0067209,-274744000000.0,-29.27,3.0241,0.148622,0.262212,0.171493,0,,,-207420852524.554,-350691796069.6627,0
21586,53.1846542,-27.7547359,1,8.78,0.003709,982169000000.0,108.0,4.1063,0.244927,0.179239,0.25448,0,,,757832549900.999,1228129223063.8076,0
21592,53.1088791,-27.7548027,1,8.37,0.005327,28731500000.0,3.242,1.4193,0.0662523,0.10433,0.173373,0,,,19274794346.5748,39910192506.26869,0
21607,53.1206894,-27.7546043,1,8.87,0.001388,29250200000.0,3.626,2.6488,0.126324,0.191101,0.234688,0,,,19381271592.055347,40788275272.34808,0
21612,53.1482391,-27.7539635,1,8.19,0.003929,1507770000.0,0.1777,0.554,0.0376105,0.096712,0.206331,0,,,908666315.406012,2267167851.8107824,0
21633,53.0876961,-27.7543888,1,8.82,0.007274,239376000000.0,26.48,2.9042,0.115918,0.206553,0.131744,0,,,160084758541.59784,330956689203.91284,0
21648,53.0537224,-27.7543507,1,7.65,-0.003028,-1205210000.0,-0.1229,0.5575,0.0336201,0.0862583,0.132046,0,,,-727041987.2409701,-1810642546.6733,0
21661,53.1163559,-27.7542725,1,8.17,0.005674,1028700000000.0,112.4,3.7602,0.0562045,0.0997513,0.0160204,0,,,789336005133.5734,1293127606343.3982,0
21677,53.1644669,-27.7542057,1,7.51,-0.001838,-1538590000.0,-0.1609,0.7787,0.0125337,0.040835,0.0399636,0,,,-1098685110.2630296,-2048678451.7794628,0
21687,53.1726303,-27.754076,1,8.5,0.003749,317412000000.0,34.95,3.3193,0.0767892,0.0719054,0.118179,0,,,241414381953.9458,402346139979.4037,0
21695,53.0971146,-27.7534161,1,8.6,0.001072,3261860000.0,0.6007,1.252,0.214757,0.349462,0.362237,0,,,2155613768.233801,4593701091.949223,0
21696,53.0868607,-27.7532139,1,8.75,0.001766,21787700000.0,4.067,2.3882,0.477796,0.662981,0.300235,0,,,15827829911.5692,28630006664.858906,0
21701,53.0693474,-27.7534618,1,8.91,-0.003941,-33912800000.0,-3.312,2.1009,0.16989,0.282121,0.2936,0,,,-24314438854.85379,-45108012630.20332,0
21704,53.0688019,-27.7537804,1,8.68,-0.004414,-1468130000000.0,-159.0,5.2966,0.14494,0.129051,0.0828907,0,,,-1104948745901.5288,-1866001138652.427,0
21705,53.1440315,-27.7539062,1,8.02,-0.008874,-61967900000.0,-6.676,1.7849,0.0339897,0.0663013,0.0581651,0,,,-45552726643.46133,-80956751325.90517,0
21707,53.150486,-27.7529316,1,7.59,0.000542,193656000.0,0.07958,0.5359,0.143289,0.247526,0.470803,0,,,116092335.42450029,292555793.2315496,0
21708,53.1004601,-27.7540531,1,8.15,0.001315,295142000000.0,32.92,3.9165,0.222814,0.143194,0.0394165,0,,,227064391758.52985,370080785075.7637,0
21723,53.1250458,-27.7531433,1,8.94,0.003276,3967700000.0,0.5841,0.9542,0.213581,0.519841,0.922977,0,,,2432438294.3725543,5783011302.06295,0
21732,53.0352859,-27.7534161,1,9.16,-0.004538,-553860000000.0,-59.21,3.5077,0.262743,0.336098,0.441735,0,,,-422960627382.29456,-699383924425.7473,0
21734,53.1390915,-27.7535439,1,8.17,0.002748,3861400000.0,0.4784,0.9957,0.0657985,0.124451,0.180067,0,,,2377486583.3048506,5605651574.6689415,0
21742,53.0890808,-27.7531967,1,9.06,0.008465,50611000000.0,5.884,1.4743,0.262872,0.415162,0.616801,0,,,34095826630.091103,70030867633.7634,0
21746,53.1713066,-27.7533436,1,9.29,0.001641,513196000000.0,57.02,4.7271,0.190159,0.277312,0.322398,0,,,383523312262.8176,656672083141.649,0
21750,53.167408,-27.7536526,1,7.61,0.001648,1614740000.0,0.2125,0.8583,0.0581001,0.0817289,0.128194,0,,,978632734.9230152,2378561002.011873,0
21751,53.0261192,-27.7523537,1,9.6,0.008794,35256900000.0,5.415,1.3245,1.21673,2.34703,3.15817,0,,,23462686667.04653,49337617743.70544,0
21756,53.0128098,-27.7534428,1,8.73,-0.0001778,-205525000.0,-0.01353,0.9275,0.0167514,0.0721302,0.304829,0,,,-125625912.56873918,-300380188.6214641,0
21770,53.1304092,-27.7528858,1,7.91,0.0008658,81688400.0,0.03834,0.331,0.224036,0.493572,0.756077,0,,,49406885.09860726,125067782.50668354,0
21771,53.1043663,-27.7536926,1,8.4,0.004475,73076100000.0,8.445,2.5316,0.14957,0.164142,0.366077,0,,,48184257412.50433,102361488332.0966,0
21788,53.0342102,-27.7529449,1,8.8,0.002414,16942900000.0,2.21,1.6029,0.205787,0.34093,0.417137,0,,,11513951615.167116,23255981968.97248,0
21808,53.1345978,-27.7530289,1,8.0,0.001093,92539600000.0,10.33,3.3137,0.0581894,0.0589363,0.0445435,0,,,70373949391.561,117315769060.16743,0
21810,53.1540298,-27.753006,1,6.88,0.001475,241613000.0,0.03615,0.4043,0.0455903,0.0677217,0.125679,0,,,152290886.92573985,357225413.75967425,0
21826,53.0732269,-27.7529087,1,8.93,0.002271,509709000000.0,56.69,3.9142,0.259441,0.265753,0.38813,0,,,392124663735.2333,639150575280.6735,0
21832,53.1584129,-27.7525864,1,8.81,0.00486,53615900000.0,6.287,2.3184,0.167907,0.237773,0.20393,0,,,38837353617.59545,70642751067.45471,0
21838,53.1984673,-27.7530289,1,7.38,0.001418,321068000.0,0.05047,0.4555,0.0682463,0.12351,0.196181,0,,,187079520.80584183,497202338.37092674,0
